"period","respondent","respondent-name","fueltype","type-name","value","value-units"
"2022-04-05T20","CISO","California Independent System Operator","WAT","Hydro","1183","megawatthours"
"2022-04-05T20","CISO","California Independent System Operator","WND","Wind","2946","megawatthours"
"2022-04-05T19","CISO","California Independent System Operator","SUN","Solar","10451","megawatthours"
"2022-04-05T19","CISO","California Independent System Operator","WAT","Hydro","1213","megawatthours"
"2022-04-05T19","CISO","California Independent System Operator","WND","Wind","2928","megawatthours"
"2022-04-05T18","CISO","California Independent System Operator","SUN","Solar","10062","megawatthours"
"2022-04-05T18","CISO","California Independent System Operator","WAT","Hydro","1208","megawatthours"
"2022-04-05T18","CISO","California Independent System Operator","WND","Wind","3001","megawatthours"
"2022-04-05T17","CISO","California Independent System Operator","SUN","Solar","9569","megawatthours"
"2022-04-05T17","CISO","California Independent System Operator","WAT","Hydro","1328","megawatthours"
"2022-04-05T17","CISO","California Independent System Operator","WND","Wind","3321","megawatthours"
"2022-04-05T16","CISO","California Independent System Operator","SUN","Solar","10023","megawatthours"
"2022-04-05T16","CISO","California Independent System Operator","WAT","Hydro","1309","megawatthours"
"2022-04-05T16","CISO","California Independent System Operator","WND","Wind","3372","megawatthours"
"2022-04-05T15","CISO","California Independent System Operator","SUN","Solar","7915","megawatthours"
"2022-04-05T15","CISO","California Independent System Operator","WAT","Hydro","1734","megawatthours"
"2022-04-05T15","CISO","California Independent System Operator","WND","Wind","3213","megawatthours"
"2022-04-05T14","CISO","California Independent System Operator","SUN","Solar","1442","megawatthours"
"2022-04-05T14","CISO","California Independent System Operator","WAT","Hydro","2573","megawatthours"
"2022-04-05T14","CISO","California Independent System Operator","WND","Wind","2505","megawatthours"
"2022-04-05T13","CISO","California Independent System Operator","SUN","Solar","-37","megawatthours"
"2022-04-05T13","CISO","California Independent System Operator","WAT","Hydro","2848","megawatthours"
"2022-04-05T13","CISO","California Independent System Operator","WND","Wind","2364","megawatthours"
"2022-04-05T12","CISO","California Independent System Operator","SUN","Solar","-34","megawatthours"
"2022-04-05T12","CISO","California Independent System Operator","WAT","Hydro","1863","megawatthours"
"2022-04-05T12","CISO","California Independent System Operator","WND","Wind","2562","megawatthours"
"2022-04-05T11","CISO","California Independent System Operator","SUN","Solar","-34","megawatthours"
"2022-04-05T11","CISO","California Independent System Operator","WAT","Hydro","1544","megawatthours"
"2022-04-05T11","CISO","California Independent System Operator","WND","Wind","2643","megawatthours"
"2022-04-05T10","CISO","California Independent System Operator","SUN","Solar","-33","megawatthours"
"2022-04-05T10","CISO","California Independent System Operator","WAT","Hydro","1467","megawatthours"
"2022-04-05T10","CISO","California Independent System Operator","WND","Wind","2419","megawatthours"
"2022-04-05T09","CISO","California Independent System Operator","SUN","Solar","-33","megawatthours"
"2022-04-05T09","CISO","California Independent System Operator","WAT","Hydro","1522","megawatthours"
"2022-04-05T09","CISO","California Independent System Operator","WND","Wind","2519","megawatthours"
"2022-04-05T08","CISO","California Independent System Operator","SUN","Solar","-33","megawatthours"
"2022-04-05T08","CISO","California Independent System Operator","WAT","Hydro","1568","megawatthours"
"2022-04-05T08","CISO","California Independent System Operator","WND","Wind","2618","megawatthours"
"2022-04-05T07","CISO","California Independent System Operator","SUN","Solar","-32","megawatthours"
"2022-04-05T07","CISO","California Independent System Operator","WAT","Hydro","1605","megawatthours"
"2022-04-05T07","CISO","California Independent System Operator","WND","Wind","2979","megawatthours"
"2022-04-05T06","CISO","California Independent System Operator","SUN","Solar","12","megawatthours"
"2022-04-05T06","CISO","California Independent System Operator","WAT","Hydro","1808","megawatthours"
"2022-04-05T06","CISO","California Independent System Operator","WND","Wind","3514","megawatthours"
"2022-04-05T05","CISO","California Independent System Operator","SUN","Solar","13","megawatthours"
"2022-04-05T05","CISO","California Independent System Operator","WAT","Hydro","2388","megawatthours"
"2022-04-05T05","CISO","California Independent System Operator","WND","Wind","3956","megawatthours"
"2022-04-05T04","CISO","California Independent System Operator","SUN","Solar","62","megawatthours"
"2022-04-05T04","CISO","California Independent System Operator","WAT","Hydro","3167","megawatthours"
"2022-04-05T04","CISO","California Independent System Operator","WND","Wind","4079","megawatthours"
"2022-04-05T03","CISO","California Independent System Operator","SUN","Solar","66","megawatthours"
"2022-04-05T03","CISO","California Independent System Operator","WAT","Hydro","3305","megawatthours"
"2022-04-05T03","CISO","California Independent System Operator","WND","Wind","4201","megawatthours"
"2022-04-05T02","CISO","California Independent System Operator","SUN","Solar","349","megawatthours"
"2022-04-05T02","CISO","California Independent System Operator","WAT","Hydro","3066","megawatthours"
"2022-04-05T02","CISO","California Independent System Operator","WND","Wind","4132","megawatthours"
"2022-04-05T01","CISO","California Independent System Operator","SUN","Solar","4274","megawatthours"
"2022-04-05T01","CISO","California Independent System Operator","WAT","Hydro","2600","megawatthours"
"2022-04-05T01","CISO","California Independent System Operator","WND","Wind","4185","megawatthours"
"2022-04-05T00","CISO","California Independent System Operator","SUN","Solar","8375","megawatthours"
"2022-04-05T00","CISO","California Independent System Operator","WAT","Hydro","1373","megawatthours"
"2022-04-05T00","CISO","California Independent System Operator","WND","Wind","4060","megawatthours"
"2022-04-04T23","CISO","California Independent System Operator","SUN","Solar","8870","megawatthours"
"2022-04-04T23","CISO","California Independent System Operator","WAT","Hydro","1390","megawatthours"
"2022-04-04T23","CISO","California Independent System Operator","WND","Wind","3481","megawatthours"
"2022-04-04T22","CISO","California Independent System Operator","SUN","Solar","9811","megawatthours"
"2022-04-04T22","CISO","California Independent System Operator","WAT","Hydro","1464","megawatthours"
"2022-04-04T22","CISO","California Independent System Operator","WND","Wind","3865","megawatthours"
"2022-04-04T21","CISO","California Independent System Operator","SUN","Solar","10107","megawatthours"
"2022-04-04T21","CISO","California Independent System Operator","WAT","Hydro","1313","megawatthours"
"2022-04-04T21","CISO","California Independent System Operator","WND","Wind","3662","megawatthours"
"2022-04-04T20","CISO","California Independent System Operator","SUN","Solar","10566","megawatthours"
"2022-04-04T20","CISO","California Independent System Operator","WAT","Hydro","1362","megawatthours"
"2022-04-04T20","CISO","California Independent System Operator","WND","Wind","3596","megawatthours"
"2022-04-04T19","CISO","California Independent System Operator","SUN","Solar","11042","megawatthours"
"2022-04-04T19","CISO","California Independent System Operator","WAT","Hydro","1282","megawatthours"
"2022-04-04T19","CISO","California Independent System Operator","WND","Wind","3520","megawatthours"
"2022-04-04T18","CISO","California Independent System Operator","SUN","Solar","11115","megawatthours"
"2022-04-04T18","CISO","California Independent System Operator","WAT","Hydro","1246","megawatthours"
"2022-04-04T18","CISO","California Independent System Operator","WND","Wind","3621","megawatthours"
"2022-04-04T17","CISO","California Independent System Operator","SUN","Solar","11036","megawatthours"
"2022-04-04T17","CISO","California Independent System Operator","WAT","Hydro","1329","megawatthours"
"2022-04-04T17","CISO","California Independent System Operator","WND","Wind","3906","megawatthours"
"2022-04-04T16","CISO","California Independent System Operator","SUN","Solar","10599","megawatthours"
"2022-04-04T16","CISO","California Independent System Operator","WAT","Hydro","1659","megawatthours"
"2022-04-04T16","CISO","California Independent System Operator","WND","Wind","3672","megawatthours"
"2022-04-04T15","CISO","California Independent System Operator","SUN","Solar","7850","megawatthours"
"2022-04-04T15","CISO","California Independent System Operator","WAT","Hydro","1900","megawatthours"
"2022-04-04T15","CISO","California Independent System Operator","WND","Wind","3705","megawatthours"
"2022-04-04T14","CISO","California Independent System Operator","SUN","Solar","1264","megawatthours"
"2022-04-04T14","CISO","California Independent System Operator","WAT","Hydro","2501","megawatthours"
"2022-04-04T14","CISO","California Independent System Operator","WND","Wind","3818","megawatthours"
"2022-04-04T13","CISO","California Independent System Operator","SUN","Solar","-26","megawatthours"
"2022-04-04T13","CISO","California Independent System Operator","WAT","Hydro","2617","megawatthours"
"2022-04-04T13","CISO","California Independent System Operator","WND","Wind","3809","megawatthours"
"2022-04-04T12","CISO","California Independent System Operator","SUN","Solar","-43","megawatthours"
"2022-04-04T12","CISO","California Independent System Operator","WAT","Hydro","2007","megawatthours"
"2022-04-04T12","CISO","California Independent System Operator","WND","Wind","3789","megawatthours"
"2022-04-04T11","CISO","California Independent System Operator","SUN","Solar","-43","megawatthours"
"2022-04-04T11","CISO","California Independent System Operator","WAT","Hydro","1658","megawatthours"
"2022-04-04T11","CISO","California Independent System Operator","WND","Wind","4067","megawatthours"
"2022-04-04T10","CISO","California Independent System Operator","SUN","Solar","-41","megawatthours"
"2022-04-04T10","CISO","California Independent System Operator","WAT","Hydro","1568","megawatthours"
"2022-04-04T10","CISO","California Independent System Operator","WND","Wind","4262","megawatthours"
"2022-04-04T09","CISO","California Independent System Operator","SUN","Solar","-41","megawatthours"
"2022-04-04T09","CISO","California Independent System Operator","WAT","Hydro","1617","megawatthours"
"2022-04-04T09","CISO","California Independent System Operator","WND","Wind","4468","megawatthours"
